Name,Brand,Price,Specifications,Description,URL,Images,ScrapedAt
RODE VideoMic GO II Ultracompact Analog/USB Camera-Mount Shotgun Microphone,N/A,"Rp1,412,000","{""Key Features :"":""Vlogger, Run & Gun, Voiceover, Podcaster | For Cameras, Mobile Devices & Computers | Runs on Plug-In Power or USB Power | Simple Operation with No Controls | 3.5mm TRS Output to Camera or Headphones | USB Type-C Digital Audio Output | Detachable Flat 3.5mm Cable | Works with Rode Connect Software | Windscreen Reduces Wind Noise | Includes Shoe/Pole Shockmount"",""What's in The Box :"":""RODE VideoMic GO II Ultracompact Analog/USB Camera-Mount Shotgun Microphone | SM8-R Camera Mount | Foam Windscreen | SC14 3.5mm TRS Cable""}","As a smaller, simplified version of the extremely versatile VideoMic NTG, the Rode VideoMic GO II ultracompact shotgun microphone is a radical departure from the original VideoMic GO, with significant upgrades to the body, shockmount, cable, and more.",https://shop.anekafoto.com/home/3784-rode-videomic-go-ii-ultracompact-analogusb-camera-mount-shotgun-microphone.html,,2026-04-12T15:30:42.826Z
Samyang Lens AF 14mm f/2.8 For Nikon F,N/A,"Rp9,725,000","{""Key Features :"":""Full-Frame Format | Aperture Range: f/2.8 to f/22 | Three Aspherical & Two ED Elements | Ultra Multi-Coating | Autofocus with Manual Focus Override | Rounded 7-Blade Diaphragm | Integrated Lens Hood""}",Xpand your imaging capabilities with the ultra-wide-angle view provided by Samyang AF 14mm f/2.8 FE Lens cameras. This optic is quite fast for its class with an f/2.8 maximum aperture which will help users work in low-light conditions.,https://shop.anekafoto.com/home/4160-samyang-lens-af-14mm-f28-for-nikon-f.html,,2026-04-12T15:30:43.214Z
Samyang Lens 85mm f/1.8,N/A,"Rp5,260,000",{},N/A,https://shop.anekafoto.com/home/4159-1739-samyang-lens-85mm-f18.html#/78-style-sony,,2026-04-12T15:30:44.792Z
Samyang Lens 14mm T3.1 VDSLR MK II For Sony Nex,N/A,"Rp5,595,000","{""Key Features:"":""Ultra-Wide-Angle 14mm Lens | Standard Gearing for Focus and Iris | “De-Clicked” Aperture Ring | Compatible With Full-Frame Cameras | Compatible With APS-C Cameras | Hybrid Aspherical Lenses | Multi-Layer Coating to Reduce Flare | Manual Focus and Aperture | Built-In Petal-Type Lens Hood"",""What’s In The Box :"":""1x Samyang 14mm T3.1 VDSLRII Cine Lens for Sony E-Mount | 1x Front Lens Cap | 1x Rear Lens Cap | 1x Lens Pouch | 1x Kartu Garansi Resmi""}",N/A,https://shop.anekafoto.com/home/4158-samyang-lens-14mm-t31-vdslr-mk-ii-for-sony-nex.html,,2026-04-12T15:30:45.303Z
RODE VideoMic Me Directional Mic for Smartphones,N/A,"Rp783,000","{""Key Features :"":""For Mobile Video or Mobile VO | Shotgun-Style Mic with 3.5mm TRRS Plug | Included Mic Clip & Furry Windscreen | Compatible with Built-In Audio Apps | Cardioid Pattern Tamps Down Room Tone | Monitor with 3.5mm Headphone Jack | Broadcast-Quality Capture up to 48 kHz | Flexible Mounting Bracket"",""What's in The Box :"":""RODE VideoMic Me Directional Mic for Smartphones | Mounting Bracket | Furry Windshield""}",If you're shooting mobile video and want better audio than what your phone provides—or if you need to record VO or ADR on the go—the Rode VideoMIC Me is worth your consideration.,https://shop.anekafoto.com/home/3794-rode-videomic-me-directional-mic-for-smartphones.html,,2026-04-12T15:30:46.102Z
SanDisk Ultra UHS-I SDXC Memory Card,N/A,"Rp160,000","{""Key Features"":""64GB & 128GB Storage Capacity | UHS-I / U1 / Class 10 | Max Read Speed: 140 MB/s | Min Write Speed: 10 MB/s | Records Full HD Video | Capture Raw and JPEG Photos | Water / Shock / X-Ray Proof | Can Resist Temperature Extremes | Built-In Write-Protect Switch"",""What’s In The Box"":""SanDisk Ultra UHS-I SDXC Memory Card""}","The Ultra UHS-I SDXC Memory Card from SanDisk features a storage capacity of 64GB and takes advantage of the UHS-I bus to support DSLR functions such Full HD video, as well as raw and JPEG captures.",https://shop.anekafoto.com/home/3747-1388-sandisk-64gb-ultra-uhs-i-sdxc-memory-card.html#/386-capacity-64gb,,2026-04-12T15:30:47.678Z
SanDisk Ultra UHS-I SDXC Memory Card,N/A,"Rp1,150,000","{""Key Features"":""256GB & 512GB Storage Capacity | UHS-I / U1 / Class 10 | Max Read Speed: 150 MB/s | Min Write Speed: 10 MB/s | Records Full HD Video | Capture Raw and JPEG Photos | Water / Shock / X-Ray Proof | Can Resist Temperature Extremes | Built-In Write-Protect Switch"",""What’s In The Box"":""SanDisk Ultra UHS-I SDXC Memory Card""}","The Ultra UHS-I SDXC Memory Card from SanDisk features a storage capacity of 256GB and takes advantage of the UHS-I bus to support DSLR functions such Full HD video, as well as raw and JPEG captures.",https://shop.anekafoto.com/home/3752-1391-sandisk-ultra-uhs-i-sdxc-memory-card.html#/388-capacity-512gb,,2026-04-12T15:30:48.385Z
SanDisk Ultra Slider USB-C 3.2 Gen 1 Flash Drive,N/A,"Rp126,000","{""Key Features 64GB"":""64GB Storage Capacity | Retractable USB-C 3.2 Gen 1 Connector | Key Ring Hole | Durable Design | Encryption & Data Recovery Software | Multi-Platform Compatibility"",""Key Features 128GB , 256GB"":""256GB Storage Capacity | Retractable USB-C 3.2 Gen 1 Connector | Up to 400 MB/s Data Transfer Speed | Key Ring Hole | Durable Design | Encryption & Data Recovery Software | Multi-Platform Compatibility"",""What’s In The Box"":""SanDisk Ultra Slider USB-C 3.2 Gen 1 Flash Drive""}",Keep your important files close at hand by carrying the Ultra Slider USB-C 3.2 Gen 1 Flash Drive from SanDisk with you wherever you go. Designed for ease and portability.,https://shop.anekafoto.com/home/3896-1517-sandisk-ultra-slider-usb-c-32-gen-1-flash-drive.html#/386-capacity-64gb,,2026-04-12T15:30:50.418Z
SanDisk Ultra Luxe USB 3.1 Flash Drive,N/A,"Rp118,000","{""Key Features"":""128GB Capacity | USB 3.1 Gen 1 Type-A Interface | Supports SanDisk SecureAccess Utility | Plug-and-Play | Mac and Windows Compatible | Integrated Key Ring Loop"",""What's In The Box"":""SanDisk Ultra Luxe USB 3.1 Gen 1 Type-A Flash Drive""}","Slip your data into your pocket with the Ultra Luxe USB 3.1 Gen 1 Type-A Flash Drive from SanDisk. This compact flash drive has a USB 3.1 Gen 1 Type-A interface, and it plugs into an available USB Type-A port on your Mac or Windows PC.",https://shop.anekafoto.com/home/3835-1452-sandisk-ultra-luxe-usb-31-flash-drive.html#/385-capacity-32gb,,2026-04-12T15:30:51.454Z
SanDisk Ultra Dual Drive Go 2-in-1 Flash Drive Black,N/A,"Rp140,000","{""Key Features"":""32GB 64GB 128GB 256GB 516GB Capacity | USB-C and USB-A Connectors | USB 3.2 Gen 1 Interface | 400 MB/s Maximum Read Speed | Swivel Cover with Keyring Hole"",""What's In The Box"":""SanDisk 256GB Ultra Dual Drive Go 2-in-1 Flash Drive (Black)""}","Move files from your phone to your computer easily with the Ultra Dual Drive Go from SanDisk. Sporting a design that incorporates both USB-C and USB-A connectors, you can easily store and transfer files between multiple devices.",https://shop.anekafoto.com/home/3833-1448-sandisk-ultra-dual-drive-go-2-in-1-flash-drive-black.html#/386-capacity-64gb,,2026-04-12T15:30:52.143Z
SanDisk SDXC Extreme 64GB UHS-I (Read 170MB/s and Write 80MB/s),N/A,"Rp187,000","{""Key Features"":""Capacity 64 GB | Dimensi : 31.92mm x 23.91mm x 2.17mm | Sequential Read Performance Up to 170MB/s | Sequential Write Performance Up to 80MB/s"",""What's In The Box"":""SanDisk SDXC Extreme 64GB UHS-I""}","With a SanDisk Extreme SD UHS-I memory card, save time transferring media with read speeds of to 170MB/s powered by SanDisk QuickFlow8 Technology. With shooting speed and recording speed, you are ready to capture high-resolution 4K UHD video without lag.",https://shop.anekafoto.com/home/3761-sandisk-sdxc-extreme-64gb-uhs-i-read-170mbs-and-write-80mbs.html,,2026-04-12T15:30:53.359Z
SanDisk Portable SSD 480GB USB 3.2 Gen 2 Read 520MB/s Portable Drives,N/A,"Rp1,421,000","{""Key Features"":""Kapasitas : 480 GB | Kecepatan baca : 520 MB/s | Interface : USB 3.2 Gen 2 | Konektor : USB-C | Dimensi : 9.91 x 46.9 x 96.9 mm"",""What's In The Box"":""1x SanDisk Portable SSD | 1x USB-C to USB-A Cable | 1x Safety and Warranty Guide""}","Save and access your important files and media with the SanDisk 480GB Portable SSD. This portable SSD fits seamlessly into your mobile lifestyle, storage capacity and a 10 Gb/s USB-C 3.2 Gen 2 interface. With read speeds of up to 520 MB/s, you'll be able to access your files quickly.",https://shop.anekafoto.com/home/3836-sandisk-portable-ssd-480gb-usb-32-gen-2-read-520mbs-portable-drives.html,,2026-04-12T15:30:54.378Z
SanDisk ImageMate PRO USB-C Multi-Card Reader/Writer,N/A,"Rp599,000","{""Key Features"":""1 x SDXC Slot (UHS-II) | 1 x microSDXC Slot (UHS-II) | 1 x CompactFlash Slot (UDMA 7) | SD/microSD Speeds up to 312 MB/s | CompactFlash Speeds up to 160 MB/s | Micro-USB 3.0 Interface | USB 2.0 Compatible | Plug-and-Play | Includes micro-USB to USB-C Cable | Windows and Mac Compatible"",""What’s In The Box"":""SanDisk ImageMate PRO USB-C Multi-Card Reader/Writer | Micro-USB to USB-C Cable""}","Transfer data from SD, microSD, and CompactFlash cards to your computer using the ImageMate PRO USB-C Multi-Card Reader/Writer from SanDisk,",https://shop.anekafoto.com/home/3840-sandisk-imagemate-pro-usb-c-multi-card-readerwriter.html,,2026-04-12T15:30:55.459Z
Saramonic WiTalk9-9S 9-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp24,600,000","{""Key Features"":""Production Crew Communication (9 People) | 1 True-Wireless Master Headset | 8 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-9S 9-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 8 x WiTalk9-SMH Single-Ear Remote Headset | 18 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 9 x On-Ear Foam Earpad | 9 x Over-Ear Cooling-Gel Earpad | 9 x Headset Temple Pad | 9 x Foam Windscreen | 3 x Number Sticker Sheet | 9 x Drawstring Pouch | Carrying Case""}",The WiTalk9-9S 9-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4007-saramonic-witalk9-9s-9-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:30:56.374Z
Saramonic WiTalk9-8S 8-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp22,559,000","{""Key Features"":""Production Crew Communication (8 People) | 1 True-Wireless Master Headset | 7 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-8S 8-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 7 x WiTalk9-SMH Single-Ear Remote Headset | 16 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 8 x On-Ear Foam Earpad | 8 x Over-Ear Cooling-Gel Earpad | 8 x Headset Temple Pad | 8 x Foam Windscreen | 3 x Number Sticker Sheet | 8 x Drawstring Pouch | Carrying Case""}",The WiTalk9-8S 8-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4006-saramonic-witalk9-8s-8-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:30:56.767Z
Saramonic WiTalk9-7S 7-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp20,299,000","{""Key Features"":""Production Crew Communication (7 People) | 1 True-Wireless Master Headset | 6 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-7S 7-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 6 x WiTalk9-SMH Single-Ear Remote Headset | 14 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 7 x On-Ear Foam Earpad | 7 x Over-Ear Cooling-Gel Earpad | 7 x Headset Temple Pad | 7 x Foam Windscreen | 3 x Number Sticker Sheet | 7 x Drawstring Pouch | Carrying Case""}",The WiTalk9-7S 7-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4005-saramonic-witalk9-7s-7-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:30:58.106Z
Saramonic WiTalk9-6S 6-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp18,100,000","{""Key Features"":""Production Crew Communication (6 People) | 1 True-Wireless Master Headset | 5 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-6S 6-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 5 x WiTalk9-SMH Single-Ear Remote Headset | 12 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 6 x On-Ear Foam Earpad | 6 x Over-Ear Cooling-Gel Earpad | 6 x Headset Temple Pad | 6 x Foam Windscreen | 3 x Number Sticker Sheet | 6 x Drawstring Pouch | Carrying Case""}",The WiTalk9-6S 6-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4004-saramonic-witalk9-6s-6-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:30:59.366Z
Saramonic WiTalk9-5S 5-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp15,495,000","{""Key Features"":""Production Crew Communication (5 People) | 1 True-Wireless Master Headset | 4 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-5S 5-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headse | 4 x WiTalk9-SMH Single-Ear Remote Headset | 10 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 5 x On-Ear Foam Earpad | 5 x Over-Ear Cooling-Gel Earpad | 5 x Headset Temple Pad | 5 x Foam Windscreen | 3 x Number Sticker Sheet | 5 x Drawstring Pouch | Carrying Case""}",The WiTalk9-5S 5-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4003-saramonic-witalk9-5s-5-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:30:59.865Z
Saramonic WiTalk9-4S 4-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp12,500,000","{""Key Features"":""Production Crew Communication (4 People) | 1 True-Wireless Master Headset | 3 True-Wireless Remote Headset | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-4S 4-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 3 x WiTalk9-SMH Single-Ear Remote Headset | 8 x WiTalk9-BP Battery | WiTalk-CB10 10-Slot Charging Bay | Power Supply with International Adapters | 4 x On-Ear Foam Earpad | 4 x Over-Ear Cooling-Gel Earpad | 4 x Headset Temple Pad | 4 x Foam Windscreen | 3 x Number Sticker Sheet | 4 x Drawstring Pouch | Carrying Case""}",The WiTalk9-4S 4-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4002-saramonic-witalk9-4s-4-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:31:01.252Z
Saramonic WiTalk9-3S 3-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets,N/A,"Rp9,499,000","{""Key Features"":""Production Crew Communication (3 People) | 1 True-Wireless Master Headset | 2 True-Wireless Remote Headsets | Full-Duplex Communication up to 1640' | Adjustable Boom, Auto-Mutes when Up | On-Ear Foam & Over-Ear Gel Earpads | Includes Batteries, Charging Station | Expandable System, No Hub Required | iOS and Android App Control"",""What’s In The Box"":""Saramonic WiTalk9-3S 3-Person Full-Duplex Wireless Intercom System with Single-Ear Headsets (1.9 GHz) | WiTalk9-SMH Single-Ear Master Headset | 2 x WiTalk9-SMH Single-Ear Remote Headset | 6 x WiTalk9-BP Battery | WiTalk-CB6 6-Slot Charging Bay | Power Supply with International Adapters | 3 x On-Ear Foam Earpad | 3 x Over-Ear Cooling-Gel Earpad | 3 x Headset Temple Pad | 3 x Foam Windscreen | 3 x Number Sticker Sheet | 3 x Drawstring Pouch | Carrying Case""}",The WiTalk9-3S 3-Person Full-Duplex Wireless Intercom System is a DCT-based system that provides reliable and clear communication in live-event production applications without requiring a hub or bodypack.,https://shop.anekafoto.com/home/4001-saramonic-witalk9-3s-3-person-full-duplex-wireless-intercom-system-with-single-ear-headsets.html,,2026-04-12T15:31:03.285Z
